id_pelicula,department,id_y,job,name
23898,Directing,32765,Director,Tony Richardson
259261,Directing,4065,Director,Fred Zinnemann
102596,Directing,13563,Director,Norman Jewison
37873,Directing,113985,Assistant Director,"Terry Morse, Jr."
43112,Directing,70250,Assistant Director,Newt Arnold
334074,Directing,18376,Script Supervisor,Meta Rebner
45210,Directing,15378,Director,Carol Reed
75903,Directing,1044184,Assistant Director,Colin M. Brewer
150922,Directing,19304,Director,John Schlesinger
69921,Directing,15175,Director,William Friedkin
26861,Directing,71724,Assistant Director,Terence A. Donnelly
43211,Directing,191935,Script Supervisor,Nicholas Sgarro
38262,Directing,950637,Assistant Director,William C. Gerrity
43571,Directing,4699,Assistant Director,Steve Perry
279568,Directing,10546,Assistant Director,Fred T. Gallo
2197,Directing,16513,Director,John G. Avildsen
79757,Directing,1204798,Script Supervisor,Bonnie Prendergast
250235,Directing,6729,Director,Robert Benton
244783,Directing,1675227,Assistant Director,Thomas John Kane
253267,Directing,1394643,Assistant Director,Ira Halberstadt
300179,Directing,1218284,Assistant Director,Lewis Gould
146030,Directing,1481688,Script Supervisor,Renata Stoia
20333,Directing,4135,Director,Robert Redford
66135,Directing,1371069,Script Supervisor,Julie Pitkanen
296192,Directing,8940,Assistant Director,Jonathan Benson
31984,Directing,58220,Director,Hugh Hudson
26357,Directing,3388,Director,James L. Brooks
328483,Directing,2226,Director,Sydney Pollack
212481,Directing,4956,Director,Bernardo Bertolucci
59871,Directing,1272361,Assistant Director,Biao Wang
171769,Directing,1656603,Continuity,Suzanne Durrenberger
154793,Directing,8246,Director,Barry Levinson
59156,Directing,5163,Assistant Director,David McGiffert
90659,Directing,10955,Assistant Director,Cherylanne Martin
75442,Directing,559913,Script Supervisor,Marshall Schlom
32728,Directing,1532068,Assistant Director,Cara Giallanza
25506,Directing,5696,Director,Bruce Beresford
91266,Directing,8275,Assistant Director,Katterli Frauenfelder
339367,Directing,1243,Director,Woody Allen
3056,Directing,6349,Director,Alan J. Pakula
70772,Directing,31493,Director,Alex Cox
175606,Directing,1395290,Script Supervisor,Sharron Reynolds
63774,Directing,1378209,Script Supervisor,Brenda Weisman
43294,Directing,78188,Director,Whit Stillman
56920,Directing,55983,Director,Jim Henson
128121,Directing,11505,Director,John Hughes
96382,Directing,62020,Director,Jack Sholder
321068,Directing,26713,Director,Chuck Russell
120664,Directing,16938,Director,Renny Harlin
30780,Directing,2042,Director,Stephen Hopkins
19672,Directing,56891,Director,Rachel Talalay
276909,Directing,35475,Director,Sean S. Cunningham
215741,Directing,58809,Script Supervisor,Martin Kitrosser
58545,Directing,58712,Director,Steve Miner
97082,Directing,58712,Director,Steve Miner
33460,Directing,64195,Director,Joseph Zito
53774,Directing,58822,Director,Danny Steinmann
41902,Directing,63550,Director,Tom McLoughlin
75744,Directing,64722,Director,John Carl Buechler
66340,Directing,64735,Director,Rob Hedden
54503,Directing,11770,Director,John Carpenter
247645,Directing,33341,Director,Rick Rosenthal
211672,Directing,11777,Director,Tommy Lee Wallace
264085,Directing,56998,Director,Dwight H. Little
10450,Directing,32813,Director,Dominique Othenin-Girard
269242,Directing,44130,Director,Paul Lynch
25701,Directing,92438,Director,Bruce Pittman
32338,Directing,35329,Director,Peter R. Simpson
128862,Directing,80523,Director,Ron Oliver
20066,Directing,180868,Director,Clay Borris
82827,Directing,64796,Director,Tom Holland
81831,Directing,65678,Director,John Lafia
10579,Directing,28976,Director,Jack Bender
167960,Directing,10051,Director,Tobe Hooper
13350,Directing,18069,Director,Brian Gibson
24787,Directing,33094,Director,Gary Sherman
36972,Directing,15175,Director,William Friedkin
103194,Directing,19665,Director,John Boorman
14542,Directing,57922,Director,William Peter Blatty
51786,Directing,7187,Director,Richard Donner
14541,Directing,7187,Director,Richard Donner
231082,Directing,57347,First Assistant Director,Terry Miller
296099,Directing,1464323,Script Supervisor,Nancy Hansen
282247,Directing,7187,Director,Richard Donner
324333,Directing,4600,Director,Joe Dante
58525,Directing,4600,Director,Joe Dante
214146,Directing,7187,Director,Richard Donner
296456,Directing,10702,Director,Martin Campbell
81009,Directing,1035941,Director,Theresa Connelly
206237,Directing,82829,Director,Michael Oblowitz
27717,Directing,2087,Director,Richard Fleischer
192573,Directing,68,Director,Fritz Lang
300600,Directing,1111195,Assistant Director,Slatan Dudow
179340,Directing,24,Director,Robert Zemeckis
39824,Directing,24,Director,Robert Zemeckis
118406,Directing,7501,Director,Ronald Neame
75471,Directing,7506,Director,Irwin Allen
41993,Directing,47893,Director,Gary Nelson
72544,Directing,5834,Director,Robert Stevenson
43756,Directing,1461981,Assistant Director,Robert G. Shannon
212748,Directing,15657,Director,Vincent McEveety
301368,Directing,109452,Director,Jack Donohue
202960,Directing,109455,Director,Austen Jewell
73098,Directing,5446,Director,David Hand
189080,Directing,5690,Director,James Algar
234555,Directing,5691,Director,Samuel Armstrong
209248,Directing,11427,Director,William Roberts
44647,Directing,11428,Director,Paul Satterfield
140489,Directing,150003,Director,Graham Heid
63319,Directing,160942,Director,Norman Wright
19598,Directing,5026,Director,Akira Kurosawa
174341,Directing,1069167,Assistant Director,Sakae Hirosawa
108322,Directing,585115,Assistant Director,Hiromichi Horikawa
6962,Directing,564864,Assistant Director,Yasuyoshi Tajitsu
49711,Directing,143707,Script Supervisor,Teruyo Nogami
60087,Directing,3224,Director,Stephen Frears
129552,Directing,5602,Director,David Lynch
179603,Directing,1427546,Script Supervisor,Yvonne Axeworthy
60662,Directing,1032,Director,Martin Scorsese
169594,Directing,1776,Director,Francis Ford Coppola
303857,Directing,16939,Director,Michael Tolkin
70669,Directing,7270,Director,Adrian Lyne
126841,Directing,1322509,Script Supervisor,Leslie Park
204607,Directing,1433970,Script Supervisor,Dominique Piat
188529,Directing,33316,Director,David Nutter
240737,Directing,1397300,Script Supervisor,Cristina Weigmann
297173,Directing,12936,Director,Jim Abrahams
333594,Directing,1339468,Script Supervisor,Trudy Ramirez
57311,Directing,488,Director,Steven Spielberg
226936,Directing,1341865,Script Supervisor,Ana Maria Quintana
234356,Directing,9264,First Assistant Director,Sergio Mimica-Gezzan
80473,Directing,25457,Second Assistant Director,Adam Goodman
257975,Directing,1837276,Third Assistant Director,Martin Krauka
38162,Directing,62514,Director,Tommy O'Haver
348574,Directing,125091,Director,Zhang Yuan
239417,Directing,15657,Director,Vincent McEveety
266353,Directing,101767,Director,Robert Butler
228101,Directing,67604,Director,Ted Berman
284362,Directing,107274,Director,Richard Rich
40012,Directing,47893,Director,Gary Nelson
114887,Directing,1404270,Script Supervisor,Sandy Nelson
14096,Directing,608,Layout,Hayao Miyazaki
39535,Directing,5834,Director,Robert Stevenson
34098,Directing,11809,Director,Rupert Wainwright
43533,Directing,83413,Director,Norman Tokar
120475,Directing,83413,Director,Norman Tokar
323383,Directing,186518,Director,Jeff Blyth
207699,Directing,101767,Director,Robert Butler
47447,Directing,29646,Director,Charles Jarrott
31954,Directing,54967,Director,Sam Weisman
70351,Directing,5834,Director,Robert Stevenson
79247,Directing,51516,Director,Steven Hilliard Stern
204016,Directing,30149,Director,Mikael Salomon
54734,Directing,8876,Director,Randal Kleiser
189227,Directing,1564848,Script Supervisor,Lillian O. MacNeill
329134,Directing,5834,Director,Robert Stevenson
62713,Directing,15810,Director,Ron Clements
42129,Directing,61677,Director,Burny Mattinson
143754,Directing,61678,Director,David Michener
90540,Directing,15811,Director,John Musker
66925,Directing,1447436,Layout,Jennifer Yuan
118397,Directing,83413,Director,Norman Tokar
233564,Directing,15657,Director,Vincent McEveety
199565,Directing,15657,Director,Vincent McEveety
263986,Directing,65310,Director,Kenny Ortega
275210,Directing,8876,Director,Randal Kleiser
24169,Directing,4945,Director,Joe Johnston
86215,Directing,101767,Director,Robert Butler
238923,Directing,5834,Director,Robert Stevenson
342765,Directing,89685,Director,Fletcher Markle
4580,Directing,37932,Director,F. Gary Gray
49960,Directing,1236036,Assistant Director,Barry K. Thomas
16808,Directing,1395290,Script Supervisor,Sharron Reynolds
44781,Directing,17698,Director,Nancy Meyers
339065,Directing,1531867,Script Supervisor,Jeanne Byrd
212996,Directing,12987,Director,David Zucker
117168,Directing,115698,Director,Sarah Kelly
95892,Directing,226493,Director,Sandra Goldbacher
260677,Directing,1409307,Script Supervisor,Caroline O'Reilly
283350,Directing,229263,Director,Benoît Jacquot
84734,Directing,17087,Director,Michael Moore
344147,Directing,1243,Director,Woody Allen
109695,Directing,10146,Director,Jacques Tourneur
10270,Directing,1337760,Assistant Director,Harry Mancke
39998,Directing,12238,Director,David Lean
288788,Directing,36118,Assistant Director,Roy Stevens
209049,Directing,1035872,Assistant Director,José María Ochoa
306758,Directing,1326089,Script Supervisor,Barbara Cole 
171429,Directing,6648,Director,Ingmar Bergman
37770,Directing,71732,Director,Peter Masterson
30459,Directing,5696,Director,Bruce Beresford
329289,Directing,1724,Director,Roger Spottiswoode
220436,Directing,4600,Director,Joe Dante
253944,Directing,8300,Director,Kevin Reynolds
142402,Directing,67750,Director,Liliana Cavani
165108,Directing,225898,Director,István Szabó
273599,Directing,5602,Director,David Lynch
264644,Directing,128947,Director,Jeremy Kagan
230095,Directing,57314,Director,Wolfgang Reitherman
86332,Directing,137180,Layout,Don Griffith
104524,Directing,143784,Layout,Basil Davidovich
137853,Directing,937784,Layout,Dale Barnhart
245963,Directing,1557777,Layout,Tom Codrick
25161,Directing,1653448,Layout,Sylvia Roemer
80219,Directing,5834,Director,Robert Stevenson
52369,Directing,11429,Director,Hamilton Luske
122369,Directing,11434,Director,Wilfred Jackson
39230,Directing,64864,Director,Clyde Geronimi
25423,Directing,15780,Layout,Dan St. Pierre
348035,Directing,15810,Director,Ron Clements
217389,Directing,15811,Director,John Musker
286192,Directing,1447347,Layout,Bill Perkins
66799,Directing,1615258,Layout,Lorenzo E. Martinez
65431,Directing,1615262,Assistant Director,Michael Serrian
154207,Directing,1461379,Layout,Rasoul Azadani
24442,Directing,958895,Layout,Fred Cline
211231,Directing,1615259,Layout,James Beihold
33754,Directing,1615260,Layout,Dave Dunnet
121001,Directing,18356,Director,Stephen Herek
106355,Directing,65298,Director,Brian Henson
142971,Directing,65310,Director,Kenny Ortega
150329,Directing,11429,Director,Hamilton Luske
160718,Directing,57314,Director,Wolfgang Reitherman
32677,Directing,64864,Director,Clyde Geronimi
270616,Directing,148119,Director,Phillip Borsos
76737,Directing,1753051,First Assistant Director,Tony Lucibello
193977,Directing,1753061,Second Assistant Director,Elizabeth Scherberger
85221,Directing,1321921,Third Assistant Director,David Till
84730,Directing,64864,Director,Clyde Geronimi
41012,Directing,11434,Director,Wilfred Jackson
257932,Directing,11429,Director,Hamilton Luske
296130,Directing,9789,Director,Robert Altman
167284,Directing,74297,Director,Hendel Butoy
298078,Directing,65530,Director,Mike Gabriel
77583,Directing,1447347,Layout,Bill Perkins
29063,Directing,69003,Director,John Lounsbery
185768,Directing,57314,Director,Wolfgang Reitherman
135465,Directing,67607,Director,Art Stevens
295830,Directing,19032,Director,John Hough
284674,Directing,34480,Director,Alan Zaslove
135579,Directing,56852,Director,Tad Stones
268917,Directing,139851,Director,Toby Shelton
118553,Directing,1719773,Script Supervisor,Anita Lish
26189,Directing,154,Director,Walter Murch
64735,Directing,69000,Assistant Director,Ray Corbett
209764,Directing,1385884,Continuity,Sally Jones
16566,Directing,1417406,Assistant Director,Michael Murray
175386,Directing,1697631,Second Assistant Director,Ian Hickinbotham
74430,Directing,1745768,Second Assistant Director,Kieron Phipps
190213,Directing,4945,Director,Joe Johnston
46617,Directing,5834,Director,Robert Stevenson
97991,Directing,64864,Director,Clyde Geronimi
180152,Directing,57314,Director,Wolfgang Reitherman
273106,Directing,115754,Director,Les Clark
72639,Directing,22066,Director,Eric Larson
12598,Directing,25630,Director,Jack Clayton
63046,Directing,5834,Director,Robert Stevenson
42132,Directing,275022,Director,Harve Foster
318922,Directing,11434,Director,Wilfred Jackson
113638,Directing,6159,Director,Ron Howard
224297,Directing,65874,Director,Xavier Koller
204342,Directing,2106,Director,Walt Disney
132912,Directing,34682,Director,Jeremiah S. Chechik
86955,Directing,15858,Director,Tim Hunter
198204,Directing,12859,Director,Steven Lisberger
50715,Directing,52038,Director,Thomas Carter
281124,Directing,58712,Director,Steve Miner
324266,Directing,8843,Director,Mick Jackson
238398,Directing,1344278,Script Supervisor,Pamela Alch
57876,Directing,1895,Director,Carl Reiner
27934,Directing,1895,Director,Carl Reiner
42275,Directing,1895,Director,Carl Reiner
347328,Directing,8844,Director,Lawrence Kasdan
163428,Directing,57705,Script Supervisor,Anne Rapp
273261,Directing,18855,Director,Ralph S. Singleton
356216,Directing,1776,Director,Francis Ford Coppola
150213,Directing,488,Director,Steven Spielberg
195768,Directing,16384,Director,Ralph Bakshi
38060,Directing,28898,Director,Michael Radford
87300,Directing,1689555,Continuity,Ene Watts
65614,Directing,224,Director,David Cronenberg
162383,Directing,3027,Director,Stephen King
65014,Directing,66076,Director,Fraser Clarke Heston
65953,Directing,1384398,Script Supervisor,Christine Wilson
28064,Directing,21819,Director,Lewis Teague
196761,Directing,1341345,Script Supervisor,Jackie Saunders
326723,Directing,66987,Director,Fritz Kiersch
34381,Directing,12881,Director,Gary Goldman
342550,Directing,40345,Director,Don Bluth
283711,Directing,69605,Director,Dan Kuenster
57203,Directing,1463245,Layout,Fred A. Reilly
211755,Directing,5174,Director,Barry Sonnenfeld
322434,Directing,17167,Director,Andy Tennant
27456,Directing,1817211,First Assistant Director,Scott Printz
55612,Directing,1150,Director,Brian De Palma
66447,Directing,98101,First Assistant Director,David Hamburger
90682,Directing,1404548,Script Supervisor,Claudine Strasser
74717,Directing,130816,Director,Jesse Peretz
40483,Directing,17871,Director,John Hamburg
267463,Directing,141310,Director,Ulrike Koch
104274,Directing,15389,Director,Louis Malle
17874,Directing,25939,Assistant Director,Jim Chory
277967,Directing,1184231,Assistant Director,John Board
320736,Directing,1469622,Script Supervisor,France Lachapelle
338273,Directing,6648,Director,Ingmar Bergman
159824,Directing,5342,Director,Mike Nichols
51824,Directing,18376,Script Supervisor,Meta Rebner
346401,Directing,10965,Director,Chris Columbus
69407,Directing,11505,Director,John Hughes
88012,Directing,1262129,Script Supervisor,Luca Kouimelis
31927,Directing,2087,Director,Richard Fleischer
362046,Directing,3663,Director,Jerry Lewis
42093,Directing,106834,Director,Charles A. Nichols
42460,Directing,106835,Director,Iwao Takamoto
62091,Directing,70663,Director,Martin Rosen
68730,Directing,40345,Director,Don Bluth
353616,Directing,55983,Director,Jim Henson
158675,Directing,7908,Director,Frank Oz
84911,Directing,71765,First Assistant Director,Dusty Symonds
338312,Directing,40345,Director,Don Bluth
48426,Directing,64949,Director,Phil Nibbelink
359364,Directing,21879,Director,Simon Wells
